time,Wind Speed (m/s),wind energy,Wind Direction (°),LV ActivePower (kW)
4/17/2018 18:50,7.596875191,1308.292504,70.3008194,986.7680054
4/17/2018 19:00,7.281873226,1148.099981,71.44197083,930.6478882
4/17/2018 19:10,7.202496052,1109.813187,71.19164276,839.3505859
4/17/2018 19:20,7.059679985,1043.082291,69.05980682,782.3032837
4/17/2018 19:30,6.331767082,741.741151,66.16214752,558.1066895
4/17/2018 19:40,6.114914894,663.4442364,72.50147247,521.2952881
4/17/2018 19:50,6.301665783,730.5704382,77.56365967,584.3781738
4/17/2018 20:00,5.648114204,512.6340837,75.27474976,379.9017944
4/17/2018 20:10,4.685966015,262.4342364,65.56144714,178.9394073
4/17/2018 20:20,4.21325922,163.6472654,59.67430878,102.2638016
4/17/2018 20:30,4.106032848,142.9403984,52.19004059,73.11799622
4/17/2018 20:40,3.911550999,111.6436498,52.06805038,50.30091858
4/17/2018 20:50,3.866956949,103.8717705,54.74544144,59.65493011
4/17/2018 21:00,3.78558898,90.51085096,49.22602081,56.16070175
4/17/2018 21:10,3.250739098,29.05325873,47.26493073,18.55734062
4/17/2018 21:20,3.794841051,91.97669736,53.3572197,63.83396912
4/17/2018 21:30,3.987632036,125.6375883,62.60200119,82.88144684
4/17/2018 21:40,3.376230955,39.36336909,58.64971924,25.36734962
4/17/2018 21:50,2.851881981,35.09966384,56.7881813,1.91286695
4/17/2018 22:00,2.824028969,30.83595859,64.20243073,2.801459418
4/17/2018 22:10,2.76571393,26.57225334,53.76898956,3.690051887
4/17/2018 22:20,2.805042982,22.30854809,36.9408989,4.578644355
4/17/2018 22:30,3.056047916,18.04484284,22.3307209,5.467236823
4/17/2018 22:40,2.672915936,21.70866507,38.14062119,6.355829292
4/17/2018 22:50,2.539067984,25.37248731,38.20198059,7.24442176
4/17/2018 23:00,3.250504017,29.03630954,26.07933998,8.133014228
4/17/2018 23:10,3.877712011,105.7170544,25.13565063,9.021606697
4/17/2018 23:20,3.590348959,62.77211816,25.60269928,9.910199165
4/17/2018 23:30,3.471539021,48.87717249,22.46217918,18.21108484
4/17/2018 23:40,4.221610069,165.2839458,18.02494049,26.51197052
4/17/2018 23:50,4.1758461,156.3579241,26.37343025,56.77183151
4/18/2018 0:00,4.120862007,145.7707497,33.77632904,57.59027863
4/18/2018 0:10,4.259017944,172.6594973,40.66213989,91.65543365
4/18/2018 0:20,4.405434132,202.2470762,43.02146149,124.2121964
4/18/2018 0:30,4.101784229,142.1314156,49.29590988,146.7884979
4/18/2018 0:40,5.413834095,444.5508704,44.11507034,287.9146118
4/18/2018 0:50,5.477262974,462.4829083,40.76490021,312.5494995
4/18/2018 1:00,5.542140961,481.2045883,41.86597824,333.4689026
4/18/2018 1:10,5.434185982,450.2650592,43.11874008,342.0253906
4/18/2018 1:20,5.636671066,509.1886365,40.75173187,370.2553101
4/18/2018 1:30,5.693043232,526.2848576,39.51688004,370.7676086
4/18/2018 1:40,5.561196804,486.7777491,43.1348114,361.7825928
4/18/2018 1:50,5.369317055,432.180331,40.93568039,315.5256042
4/18/2018 2:00,5.375463009,433.8777698,43.55947113,327.4260864
4/18/2018 2:10,5.748526096,543.4160018,48.75294113,412.8215942
4/18/2018 2:20,6.135435104,670.6373729,50.99182892,524.2354736
4/18/2018 2:30,6.322076797,738.1343507,52.43503952,577.6339722
4/18/2018 2:40,6.554552078,827.4953157,51.39839172,690.7835083
4/18/2018 2:50,6.635904789,860.1858255,51.60165024,712.2493896
4/18/2018 3:00,6.773718834,917.2971033,50.30342102,795.5670776
4/18/2018 3:10,7.002698898,1017.204207,51.98439026,809.5137939
4/18/2018 3:20,6.816681862,935.5568059,50.97716141,794.4318848
4/18/2018 3:30,6.750518799,907.5278112,54.40370178,758.6218262
4/18/2018 3:40,6.553398132,827.0369873,57.57192993,698.0903931
4/18/2018 3:50,6.462099075,791.2450551,58.25156021,688.0305786
4/18/2018 4:00,6.637001991,860.6318546,56.93751907,749.1165161
4/18/2018 4:10,6.756404877,910.0003728,51.90703964,807.3770752
4/18/2018 4:20,7.14197588,1081.202928,50.14542007,1018.557007
4/18/2018 4:30,7.310135841,1161.945661,49.972229,1115.344971
4/18/2018 4:40,7.674180031,1349.3018,48.36943054,1251.863037
4/18/2018 4:50,7.952174187,1502.728868,49.50939941,1334.573975
4/18/2018 5:00,8.19832325,1645.530614,50.36648178,1297.58606
4/18/2018 5:10,7.92386198,1486.701641,51.45640945,1293.44104
4/18/2018 5:20,8.003679276,1532.104378,52.34283829,1255.737061
4/18/2018 5:30,7.850772858,1445.733684,54.67136002,1095.573975
4/18/2018 5:40,7.627706051,1324.55657,55.2634697,974.6906128
4/18/2018 5:50,7.548500061,1283.022778,55.04475021,953.6102295
4/18/2018 6:00,7.523022175,1269.838459,53.55595016,928.8713989
4/18/2018 6:10,7.018891811,1024.515912,57.4285202,747.7827759
4/18/2018 6:20,6.650278091,866.039694,57.41954041,660.5629272
4/18/2018 6:30,6.396471024,766.0857255,58.83996964,587.3004761
4/18/2018 6:40,6.791228771,924.712488,57.64123917,708.7252197
4/18/2018 6:50,7.248120785,1131.712657,55.59236145,798.0866699
4/18/2018 7:00,7.373967171,1193.638512,54.17102051,855.0496216
4/18/2018 7:10,7.539864063,1278.544097,49.39664078,959.1644897
4/18/2018 7:20,7.415834904,1214.750112,49.06444168,876.4412231
4/18/2018 7:30,7.21949482,1117.938863,52.16194916,851.175415
4/18/2018 7:40,6.328228951,740.4230522,54.19955826,545.8679199
4/18/2018 7:50,6.489789963,802.0029056,59.62968063,577.5560303
4/18/2018 8:00,6.527835846,816.9222969,61.16669846,628.0924072
4/18/2018 8:10,6.286508083,724.9824122,62.46147156,523.281189
4/18/2018 8:20,5.922550201,599.1698376,56.99925995,389.6669006
4/18/2018 8:30,5.468869209,460.088994,55.94335175,274.4090881
4/18/2018 8:40,5.250758171,400.0761329,55.03376007,249.9391937
4/18/2018 8:50,4.820920944,293.1938502,55.63523102,184.7315063
4/18/2018 9:00,4.52867794,228.0946495,54.82117081,141.6674042
4/18/2018 9:10,4.161012173,153.487098,60.90380859,93.97075653
4/18/2018 9:20,4.028181076,128.2498588,61.83108902,84.25602722
4/18/2018 9:30,3.940525055,116.8637921,59.16117096,58.19755936
4/18/2018 9:40,3.939342976,116.6481933,59.71154022,64.00229645
4/18/2018 9:50,3.700493097,77.67102546,64.91266632,41.08356094
4/18/2018 10:00,3.694844961,76.85980036,63.73838043,34.51557922
4/18/2018 10:10,3.202835083,25.78208833,65.15168762,5.231995106
4/18/2018 10:20,3.027249098,16.9313722,54.45967102,9.904186249
4/18/2018 10:30,2.714201927,17.79478258,56.30569077,14.57637739
4/18/2018 10:40,2.76416707,18.65819296,51.88349915,19.24856853
4/18/2018 10:50,3.089862108,19.52160334,39.1327095,23.92075968
4/18/2018 11:00,4.188436031,158.8030304,26.34441948,28.59295082
4/18/2018 11:10,4.266993999,174.2415092,26.54324913,94.14420319
4/18/2018 11:20,4.654312134,255.3963379,26.47270966,146.3314972
4/18/2018 11:30,4.641047001,252.4663846,26.28370094,167.1643982
4/18/2018 11:40,4.472807884,216.2661236,24.50939941,156.9781952
4/18/2018 11:50,4.487261772,219.3083046,24.72549057,181.8582001
4/18/2018 12:00,4.964570999,327.3433327,25.02737045,239.2839966
4/18/2018 12:10,5.047255039,347.6940143,23.79360008,233.1423035
4/18/2018 12:20,5.083315849,356.7344064,30.75295067,266.7640076
4/18/2018 12:30,5.17790699,380.9382334,28.29394913,292.6523132
4/18/2018 12:40,4.987009048,332.814556,33.42985916,296.5712891
4/18/2018 12:50,5.298346996,412.8176783,31.13408089,341.6689148
4/18/2018 13:00,5.556372166,485.3634959,31.36521912,357.2192993
4/18/2018 13:10,6.01300478,628.3873488,33.64715958,442.8125
4/18/2018 13:20,6.078876972,650.9204328,32.8303299,496.7087097
4/18/2018 13:30,5.415168762,444.9244687,38.10467148,352.0953064
4/18/2018 13:40,5.14908886,373.4881202,36.34928894,297.0044861
4/18/2018 13:50,5.027140141,342.695129,33.76364899,263.6159058
4/18/2018 14:00,5.080869198,356.1178165,31.76810074,270.6112976
4/18/2018 14:10,5.638784885,509.8241406,32.40504837,391.0510864
4/18/2018 14:20,6.456148148,788.9441847,36.41947937,578.5792236
4/18/2018 14:30,7.159039021,1089.219266,37.20478058,775.9387817
4/18/2018 14:40,6.827939034,940.3776447,39.73337173,787.0222168
4/18/2018 14:50,7.075685024,1050.426409,39.08533859,939.9395142
4/18/2018 15:00,7.359072208,1186.190102,38.51099014,1084.895996
4/18/2018 15:10,8.403513908,1768.839142,39.72975922,1558.958984
4/18/2018 15:20,9.773109436,2642.763369,41.25492096,2142.2771
4/18/2018 15:30,11.03442001,3284.459714,42.40813065,2420.960938
4/18/2018 15:40,11.83390045,3493.725585,42.77870941,2592.302002
4/18/2018 15:50,11.8862896,3503.150267,41.92860031,2667.656006
4/18/2018 16:00,11.29878998,3368.041282,43.07696152,2509.053955
4/18/2018 16:10,10.53792953,3083.681116,41.67208099,2347.446045
4/18/2018 16:20,8.703465462,1954.863298,43.5856514,1592.162964
4/18/2018 16:30,8.589216232,1883.288728,42.62527084,1561.166016
4/18/2018 16:40,9.197097778,2271.747636,41.15996933,1758.989014
4/18/2018 16:50,9.791361809,2655.401856,41.26393127,1965.646973
4/18/2018 17:00,9.841130257,2689.298335,39.50434113,2010.099976
4/18/2018 17:10,9.578562737,2500.956217,37.55931091,2040.687012
4/18/2018 17:20,8.966643333,2122.509782,32.19182968,1507.814941
4/18/2018 17:30,7.90819788,1477.871772,31.71511078,1212.354004
4/18/2018 17:40,8.062360764,1565.907863,33.95368958,1369.765991
4/18/2018 17:50,8.248734474,1675.490094,32.81425095,1411.010986
4/18/2018 18:00,8.806055069,2019.792163,34.68294907,1702.397949
4/18/2018 18:10,8.617490768,1900.92521,35.47946167,1608.427979
4/18/2018 18:20,9.583738327,2504.900431,33.6557312,2019.969971
4/18/2018 18:30,10.04335976,2818.768531,32.13761902,2264.683105
4/18/2018 18:40,10.11289024,2860.319914,33.74626923,2299.675049
4/18/2018 18:50,9.654187202,2557.643485,34.43864059,1964.906006
4/18/2018 19:00,8.984054565,2133.716616,35.93912888,1731.897949
4/18/2018 19:10,9.095052719,2205.439308,28.93586922,1822.260986
4/18/2018 19:20,9.106916428,2213.131437,27.00762939,1808.68396
4/18/2018 19:30,10.64562035,3132.42623,24.02160072,2591.298096
4/18/2018 19:40,10.77348995,3186.465213,25.04318047,2712.822021
4/18/2018 19:50,12.04743958,3529.13496,29.74320984,3232.052002
4/18/2018 20:00,12.25706959,3556.385036,31.91245079,3193.079102
4/18/2018 20:10,12.04312038,3528.49662,36.34072876,3164.85791
4/18/2018 20:20,12.63591003,3587.891158,44.13000107,3425.914063
4/18/2018 20:30,13.84961033,3600,54.29745865,18.82069969
4/18/2018 20:40,14.22589016,3600,57.34944153,819.4034971
4/18/2018 20:50,14.25125027,3600,56.3392601,1619.986295
4/18/2018 21:00,12.96226025,3597.78346,50.84204865,2420.569092
4/18/2018 21:10,12.86056042,3596.356277,49.21932983,3526.604004
4/18/2018 21:20,12.54938984,3582.638055,49.37416077,3513.636963
4/18/2018 21:30,13.20775032,3600,49.69290924,3561.947998
4/18/2018 21:40,12.9237299,3597.416773,50.64675903,3567.843018
4/18/2018 21:50,13.66199017,3600,53.85507965,3592.396973
4/18/2018 22:00,13.61421967,3600,49.10668945,3596.099121
4/18/2018 22:10,13.58302021,3600,50.80781937,3535.060059
4/18/2018 22:20,13.59288979,3600,52.34505081,3576.01001
4/18/2018 22:30,13.11688042,3600,54.18664932,3529.787109
4/18/2018 22:40,13.93206024,3600,55.61413956,3571.365967
4/18/2018 22:50,14.10750961,3600,52.34796906,3598.587891
4/18/2018 23:00,14.51152039,3600,50.14546967,3601.321045
4/18/2018 23:10,13.95977974,3600,52.29579163,3582.455078
4/18/2018 23:20,14.52719021,3600,50.75772095,3596.054932
4/18/2018 23:30,14.85974026,3600,54.40396118,3602.920898
4/18/2018 23:40,14.45522022,3600,51.44215012,3603.825928
4/18/2018 23:50,14.41784954,3600,54.5410881,3596.718018
4/19/2018 0:00,14.97523975,3600,51.69136047,3602.654053
4/19/2018 0:10,15.43257046,3600,51.40443039,3603.153076
4/19/2018 0:20,15.3849802,3600,53.61154938,3603.63501
4/19/2018 0:30,14.88654041,3600,54.8386116,3603.764893
4/19/2018 0:40,14.54308987,3600,54.99383926,3603.691895
4/19/2018 0:50,14.22581959,3600,55.94815826,3603.047119
4/19/2018 1:00,15.08127022,3600,55.79745102,3603.272949
4/19/2018 1:10,15.08473015,3600,56.3190918,3603.281982
4/19/2018 1:20,14.78699017,3600,58.72927856,3600.685059
4/19/2018 1:30,15.41081047,3600,59.02326965,3603.843018
4/19/2018 1:40,14.90977001,3600,62.75497055,3603.662109
4/19/2018 1:50,14.59138012,3600,61.97391891,3603.446045
4/19/2018 2:00,14.97976017,3600,62.83652115,3603.809082
4/19/2018 2:10,14.97554016,3600,63.02698135,3604.154053
4/19/2018 2:20,14.88792038,3600,63.22190857,3604.019043
4/19/2018 2:30,14.53112984,3600,63.21437836,3604.135986
4/19/2018 2:40,14.74116993,3600,61.82218933,3604.173096
4/19/2018 2:50,14.69095993,3600,59.66664886,3604.10498
4/19/2018 3:00,14.36023045,3600,57.49829102,3604.11499
4/19/2018 3:10,14.26603031,3600,57.75363159,3604.146973
4/19/2018 3:20,14.84076023,3600,62.23690033,3604.035889
4/19/2018 3:30,14.3406496,3600,57.52138138,3604.044922
4/19/2018 3:40,14.18089962,3600,57.29074097,3604.124023
4/19/2018 3:50,14.25761032,3600,63.48591995,3601.716064
4/19/2018 4:00,15.1117897,3600,64.3681488,3604.00708
4/19/2018 4:10,15.01968002,3600,65.23438263,3603.86792
4/19/2018 4:20,14.7697401,3600,63.47481918,3604.461914
4/19/2018 4:30,13.96444035,3600,56.13759995,3604.529053
4/19/2018 4:40,14.28678036,3600,57.54302979,3604.427002
4/19/2018 4:50,14.07456017,3600,56.76314926,3604.5271
4/19/2018 5:00,14.34418964,3600,52.2816391,3604.870117
4/19/2018 5:10,14.31867027,3600,54.9658699,3604.802002
4/19/2018 5:20,14.47492981,3600,55.02632141,3604.636963
4/19/2018 5:30,14.39227962,3600,55.98353958,3604.524902
4/19/2018 5:40,14.14605999,3600,59.10441971,3584.263916
4/19/2018 5:50,13.93391037,3600,58.6776619,3597.061035
4/19/2018 6:00,13.68972015,3600,59.04727936,3590.103027
4/19/2018 6:10,12.91117954,3597.251596,58.95698929,3593.272949
4/19/2018 6:20,12.83806992,3595.840215,61.01298141,3567.431885
4/19/2018 6:30,12.2281599,3553.055339,61.26536179,3416.041016
4/19/2018 6:40,11.73373032,3474.332875,61.31993866,3165.727051
4/19/2018 6:50,10.64962959,3134.183136,60.04705048,2767.010986
4/19/2018 7:00,9.840950966,2689.177696,58.65417862,2359.887939
4/19/2018 7:10,10.16703987,2891.665032,58.67192841,2526.579102
4/19/2018 7:20,9.335823059,2362.334905,56.83917999,2156.849121
4/19/2018 7:30,8.858016014,2052.892992,54.74406052,1851.802002
4/19/2018 7:40,8.392274857,1761.99484,56.75230026,1647.319946
4/19/2018 7:50,7.372805119,1193.056244,53.07706833,1208.344971
4/19/2018 8:00,7.161013126,1090.149234,50.33699036,1100.334961
4/19/2018 8:10,7.202510834,1109.820236,46.68347168,1113.057007
4/19/2018 8:20,7.295340061,1154.683141,48.80426025,1167.215942
4/19/2018 8:30,8.041427612,1553.809132,49.31274033,1534.291992
4/19/2018 8:40,8.793505669,2011.818659,47.48215866,1771.765015
4/19/2018 8:50,7.95710516,1505.529053,46.1024704,1465.279053
4/19/2018 9:00,8.473366737,1811.595649,43.46533966,1720.234985
4/19/2018 9:10,9.651880264,2555.944008,44.23379135,2327.258057
4/19/2018 9:20,9.522565842,2457.666453,42.45470047,2300.608887
4/19/2018 9:30,8.478766441,1814.91603,42.46818924,1805.682007
4/19/2018 9:40,7.804090977,1419.883394,37.90145111,1414.279053
4/19/2018 9:50,8.626976013,1906.853331,43.32550812,1846.386963
4/19/2018 10:00,9.117230415,2219.822562,33.35662079,2118.789063
4/19/2018 10:10,10.04074955,2817.179763,37.91936111,2482.479004
4/19/2018 10:20,8.952477455,2113.401246,32.6256218,2132.120117
4/19/2018 10:30,9.484378815,2459.73196,34.39487839,2248.698975
4/19/2018 10:40,9.737073898,2617.481421,36.61365128,2376.162109
4/19/2018 10:50,10.35593987,2994.281001,33.38061142,2702.133057
4/19/2018 11:00,10.22356987,2923.457977,33.573349,2590.876953
4/19/2018 11:10,9.449357986,2436.745701,31.1271801,2317.717041
4/19/2018 11:20,9.758402824,2632.498522,31.30328941,2515.179932
4/19/2018 11:30,10.79393959,3194.731101,31.19318008,2931.729004
4/19/2018 11:40,10.86108017,3221.15649,28.57732964,2965.144043
4/19/2018 11:50,10.74687958,3175.555388,31.08184052,2798.493896
4/19/2018 12:00,10.73359966,3170.045394,27.00169945,2768.708008
4/19/2018 12:10,10.27855968,2953.488916,27.16909981,2532.543945
4/19/2018 12:20,9.921867371,2742.556547,26.3236599,2353.760986
4/19/2018 12:30,9.616217613,2529.434553,25.77005959,2249.468018
4/19/2018 12:40,10.14391994,2878.389346,26.48146057,2555.461914
4/19/2018 12:50,9.871627808,2709.665573,23.89958,2478.275879
4/19/2018 13:00,9.862660408,2703.708496,26.27084923,2348.101074
4/19/2018 13:10,10.33135986,2981.507017,30.28800011,2470.462891
4/19/2018 13:20,10.19359016,2906.714457,28.91476059,2563.552002
4/19/2018 13:30,10.62199974,3121.99182,29.86516953,2688.88208
4/19/2018 13:40,10.5852499,3105.471642,28.44676018,2758.7771
4/19/2018 13:50,10.68684006,3150.294279,29.22750092,2756.552979
4/19/2018 14:00,10.90297031,3237.097222,28.3671608,2827.193115
4/19/2018 14:10,10.55375004,3091.03172,27.41764069,2747.724121
4/19/2018 14:20,11.09165955,3303.853115,29.03336906,2909.979004
4/19/2018 14:30,10.99442959,3270.471718,28.65576935,2767.341064
4/19/2018 14:40,10.12197018,2865.637423,29.98204041,2540.712891
4/19/2018 14:50,10.47719002,3054.842429,31.30150986,2676.843994
4/19/2018 15:00,10.53730965,3083.391755,31.28897095,2739.083984
4/19/2018 15:10,11.18367958,3333.510482,32.63233948,2899.785889
4/19/2018 15:20,11.37308979,3388.856368,31.09597015,3009.423096
4/19/2018 15:30,12.30237961,3561.333355,32.5005188,3373.166992
4/19/2018 15:40,11.27318001,3360.601192,33.05958939,3115.406006
4/19/2018 15:50,11.61128998,3448.118618,35.29288101,3073.705078
4/19/2018 16:00,11.2937603,3366.590908,35.45724106,2984.875
4/19/2018 16:10,11.91337967,3507.833439,39.11637115,3216.945068
4/19/2018 16:20,10.53841019,3083.905412,37.6150589,2725.050049
4/19/2018 16:30,10.78668022,3191.808518,38.92546082,2726.170898
4/19/2018 16:40,11.15227032,3323.595662,41.45687103,2805.636963
4/19/2018 16:50,11.46251011,3412.416962,42.25037003,2959.091064
4/19/2018 17:00,10.96786022,3260.976047,43.04724121,2772.908936
4/19/2018 17:10,11.74853039,3477.313019,44.98746872,3034.209961
4/19/2018 17:20,11.34702015,3381.682445,44.20833969,2904.510986
4/19/2018 17:30,11.0916996,3303.86643,45.08036041,2722.923096
4/19/2018 17:40,11.36565018,3386.823291,47.80498886,2808.176025
4/19/2018 17:50,12.59832001,3585.747045,45.63871002,3446.48999
4/19/2018 18:00,12.82944965,3595.623056,45.52032852,3478.106934
4/19/2018 18:10,12.09564972,3536.046561,48.90605927,3135.303955
4/19/2018 18:20,12.31906986,3563.073489,46.58853149,3481.149902
4/19/2018 18:30,12.22183037,3552.308292,45.49195099,3582.375
4/19/2018 18:40,11.81431007,3490.075612,46.9380188,3260.653076
4/19/2018 18:50,11.92294025,3509.455494,52.01937103,3038.26709
4/19/2018 19:00,12.21597004,3551.610829,47.32442093,3376.780029
4/19/2018 19:10,12.04374981,3528.58984,47.24142838,3400.518066
4/19/2018 19:20,11.32211971,3374.69987,45.5026207,3197.51709
4/19/2018 19:30,11.02740002,3282.030527,48.56916046,2893.586914
4/19/2018 19:40,10.23579979,2930.212794,47.90835953,2576.695068
4/19/2018 19:50,10.88101006,3228.792434,45.26451874,2839.469971
4/19/2018 20:00,10.54757023,3088.168278,43.14189148,2669.666016
4/19/2018 20:10,10.71339989,3161.580192,45.72750854,2735.061035
4/19/2018 20:20,10.87938976,3228.175161,42.69034958,2791.981934
4/19/2018 20:30,10.71819973,3163.600899,43.13862991,2732.803955
4/19/2018 20:40,10.78660965,3191.780043,42.23434067,2633.712891
4/19/2018 20:50,10.73705006,3171.481209,42.19746017,2560.172119
4/19/2018 21:00,10.41598988,3024.779369,40.93634033,2441.987061
4/19/2018 21:10,10.12852001,2869.457778,39.62792969,2407.795898
4/19/2018 21:20,10.31900978,2975.024514,38.76327896,2487.030029
4/19/2018 21:30,10.11975956,2864.345105,38.01839066,2427.172119
4/19/2018 21:40,9.88619709,2719.28807,38.22998047,2280.150879
4/19/2018 21:50,10.00189972,2793.282627,38.32387161,2314.184082
4/19/2018 22:00,9.855460167,2698.906301,39.67070007,2183.415039
4/19/2018 22:10,9.238197327,2298.53829,38.15790176,1945.344971
4/19/2018 22:20,9.121864319,2222.829903,37.57226944,1883.703003
4/19/2018 22:30,8.492367744,1823.289189,37.60216904,1582.302979
4/19/2018 22:40,8.340648651,1730.685193,36.31940079,1486.848022
4/19/2018 22:50,8.272828102,1689.888541,35.8932991,1388.119019
4/19/2018 23:00,7.996223927,1527.835035,30.52345085,1308.762939
4/19/2018 23:10,8.290302277,1700.362658,31.09897041,1502.312988
4/19/2018 23:20,8.674871445,1936.873831,35.69272995,1547.552002
4/19/2018 23:30,8.112437248,1595.027271,38.5723114,1237.895996
4/19/2018 23:40,6.984405041,1008.983939,38.51485825,865.836792
4/19/2018 23:50,6.522304058,814.7430432,37.18708038,708.7122192
4/20/2018 0:00,6.140499115,672.419431,40.39614868,579.0512085
4/20/2018 0:10,5.895579815,590.3240575,41.90108109,488.5884094
4/20/2018 0:20,5.322277069,419.2977637,43.50027847,323.3082886
4/20/2018 0:30,4.273892879,175.6125641,41.73686981,118.0063019
4/20/2018 0:40,3.955677032,119.6471523,32.42467117,73.28019714
4/20/2018 0:50,3.897958994,109.2411162,32.15370178,63.01308823
4/20/2018 1:00,3.047904968,17.71654986,33.73421097,8.145353317
4/20/2018 1:10,2.723493099,18.3569139,31.69141006,0.871333897
4/20/2018 1:20,2.159250021,18.99727795,31.6093502,13.10221784
4/20/2018 1:30,2.164928913,19.63764199,30.19852066,25.33310179
4/20/2018 1:40,2.756458044,20.27800603,5.367953777,37.56398573
4/20/2018 1:50,2.245852947,20.91837008,11.02285957,49.79486968
4/20/2018 2:00,3.130883932,21.55873412,358.7744141,62.02575362
4/20/2018 2:10,4.054831982,133.247458,351.446991,74.25663757
4/20/2018 2:20,3.115288019,20.7525228,346.7880859,21.19413948
4/20/2018 2:30,3.574804068,60.82570746,335.0297852,53.08488083
4/20/2018 2:40,2.212847948,50.08996435,337.0151978,71.6079834
4/20/2018 2:50,2.211044073,39.35422123,320.6394958,90.13108598
4/20/2018 3:00,2.956289053,28.61847812,307.6329041,108.6541886
4/20/2018 3:10,3.052059889,17.882735,302.4507141,127.1772911
4/20/2018 3:20,4.307918072,182.411528,302.6239014,145.7003937
4/20/2018 3:30,5.406016827,442.3658608,310.2120056,412.9136963
4/20/2018 3:40,5.124820232,367.2662153,306.1145935,298.1713867
4/20/2018 3:50,7.100893974,1062.061714,304.2037048,921.7849121
4/20/2018 4:00,7.696493149,1361.278707,307.7760925,1153.661011
4/20/2018 4:10,8.039423943,1552.653391,306.550415,1381.131958
4/20/2018 4:20,7.249736786,1132.493613,313.9985962,1082.44397
4/20/2018 4:30,6.143850803,673.6004196,336.2833862,586.2901001
4/20/2018 4:40,4.938412189,321.012413,345.3375854,261.5947876
4/20/2018 4:50,3.510643959,53.20118692,4.863990784,49.01871109
4/20/2018 5:00,3.45946002,47.59100145,7.438187122,28.16436958
4/20/2018 5:10,3.720773935,80.6259712,327.873291,42.02566147
4/20/2018 5:20,4.363504887,193.6536695,318.3900146,132.7949066
4/20/2018 5:30,4.023908138,127.4515765,304.2763062,107.9713974
4/20/2018 5:40,4.680375099,261.1863805,297.8268127,246.1587067
4/20/2018 5:50,5.054206848,349.4289333,5.446246147,270.6608887
4/20/2018 6:00,5.356585979,428.6747052,356.8728943,420.2673035
4/20/2018 6:10,5.727066994,536.7540005,344.5385132,464.2054138
4/20/2018 6:20,6.358673096,751.8091434,10.60284042,703.5717163
4/20/2018 6:30,6.367928028,755.2904263,22.61617088,717.1472168
4/20/2018 6:40,6.746024132,905.6424808,23.00507927,859.8148193
4/20/2018 6:50,6.558500767,829.0648,25.11852074,742.5413208
4/20/2018 7:00,6.800072193,928.4714794,21.74073029,907.0516968
4/20/2018 7:10,7.927688122,1488.862509,23.80573082,1608.932007
4/20/2018 7:20,11.03197002,3283.613191,35.40684128,3128.762939
4/20/2018 7:30,11.23453045,3349.111619,47.19701004,3154.281982
4/20/2018 7:40,11.19141006,3335.917984,43.75566101,3313.520996
4/20/2018 7:50,10.77425003,3186.774274,45.5904808,3019.076904
4/20/2018 8:00,9.684874535,2580.073922,41.86785889,2750.001953
4/20/2018 8:10,9.639165878,2546.544154,26.37869072,2688.262939
4/20/2018 8:20,9.48995018,2463.389868,22.52026939,2515.26709
4/20/2018 8:30,8.902180672,2081.131883,18.10811043,2230.756104
4/20/2018 8:40,8.833848,2037.480141,27.63224983,2022.421021
4/20/2018 8:50,8.418663979,1778.080768,31.90749931,1830.428955
4/20/2018 9:00,9.428793907,2423.25452,36.93468094,2110.427002
4/20/2018 9:10,11.24740982,3352.975441,40.09592056,3104.447021
4/20/2018 9:20,10.38512993,3009.231095,36.26031876,2857.427979
4/20/2018 9:30,8.451690674,1798.288353,29.82945061,1811.703979
4/20/2018 9:40,8.512834549,1835.914071,29.23567009,1878.030029
4/20/2018 9:50,8.641030312,1915.647585,26.07345963,1815.963013
4/20/2018 10:00,8.339859962,1730.208555,29.56818008,1479.686036
4/20/2018 10:10,8.615682602,1899.795792,13.42920017,1143.409058
4/20/2018 10:20,11.18338013,3333.416964,5.318972111,3242.186035
4/20/2018 10:30,10.28518963,2957.050714,5.508473873,2981.025879
4/20/2018 10:40,9.427607536,2422.476351,4.67582798,2332.273926
4/20/2018 10:50,9.664967537,2565.560526,3.325397968,2412.995117
4/20/2018 11:00,9.855690002,2699.059853,3.172439098,2588.394043
4/20/2018 11:10,10.33187008,2981.7739,5.313189983,2749.352051
4/20/2018 11:20,10.38204956,3007.664639,4.6179142,2754.74292
4/20/2018 11:30,10.88247967,3229.351765,9.293728828,2952.949951
4/20/2018 11:40,10.3193903,2975.22489,12.42257023,2715.706055
4/20/2018 11:50,10.72037029,3164.512804,18.39219093,2684.582031
4/20/2018 12:00,9.404145241,2407.090668,15.36699009,2390.166992
4/20/2018 12:10,10.52674007,3078.442283,20.9342804,2830.114014
4/20/2018 12:20,11.2321701,3348.399694,21.6789093,3102.031006
4/20/2018 12:30,9.134771347,2231.210017,26.14193916,2148.575928
4/20/2018 12:40,9.583836555,2504.975197,23.84803009,2286.535889
4/20/2018 12:50,10.4092598,3021.41093,26.7241497,2798.346924
4/20/2018 13:00,9.865814209,2705.806574,23.95381927,2482.532959
4/20/2018 13:10,11.43836975,3406.214658,22.28587914,3234.804932
4/20/2018 13:20,11.75786018,3479.171056,22.82761955,3388.066895
4/20/2018 13:30,11.59918022,3445.37258,22.41033936,3299.36499
4/20/2018 13:40,11.85050964,3496.766347,25.12285995,3416.832031
4/20/2018 13:50,10.59550953,3110.11887,28.61964035,2887.636963
4/20/2018 14:00,10.60181999,3112.963698,28.91576004,3020.665039
